id;Jumlah_telur_gram;Media_Telur;Lama_menetas_hari;Makanan_gram;Jumlah_panen_gram;temp;humidity;temp_max;weather_main;month;season;temp_humidity_idx;temp_range;telur_per_temp;temp_squared;humidity_squared;temp_level;humidity_level;optimal_temp;optimal_humidity;optimal_condition;is_rainy;is_clear;is_kemarau;is_hujan;Media_Encoded;Weather_Encoded;Season_Encoded
19;117.72778732112107;Dedak atau Bekatul;4;21410.467108440298;3902.4377949168893;28.948171755373973;71.66124660486118;30.915057987251846;Clouds;5;Kemarau;2.0744620749217315;1.9668862318778721;4.066847064331997;837.9966479786315;5135.3342649627275;1;0;1;1;1;0;0;1;0;2;1;1
16;101.17321048904154;Campuran Media (Kombinasi Kering & Basah);6;22157.236095275708;3710.559340224253;27.46982552793861;78.14032527388494;30.682322353739444;Clear;8;Kemarau;2.146501101969991;3.2124968258008337;3.6830670943338086;754.5913145353877;6105.910433908542;1;1;1;1;1;0;1;1;0;1;0;1
57;228.2224968533431;Dedak atau Bekatul;4;24475.360800870843;5324.486374487742;30.90765507480981;75.61547929668949;32.04674657046241;Clear;9;Kemarau;2.337097152418501;1.1390914956526004;7.384012028765902;955.2831422234166;5717.700709268076;2;1;0;1;0;0;1;1;0;2;0;1
25;237.17559466595424;Dedak atau Bekatul;5;27422.377347400175;6228.459629797618;25.642017292877526;89.36336585840226;29.426449090676343;Thunderstorm;12;Hujan;2.2914569726908915;3.784431797798817;9.2494904732723;657.51305084823;7985.811157542655;0;2;0;0;0;1;0;0;1;2;3;0
61;77.69151337127917;Campuran Media (Kombinasi Kering & Basah);7;25120.98753684332;4118.883628514743;29.14500157915137;69.3238235527324;30.546658096796374;Clear;4;Kemarau;2.0204429469171967;1.401656517645005;2.665689111743097;849.4311170487358;4805.792511970376;2;0;1;0;0;0;1;1;0;1;0;1
72;111.90576928673913;Ampas atau Limbah Organik Basah;5;22712.885756296913;3985.1333369676454;31.222171229146195;70.04572217017983;32.925374957901035;Clouds;4;Kemarau;2.1869795314665565;1.7032037287548398;3.584176400335478;974.8239762621245;4906.403194342022;2;0;0;1;0;0;0;1;0;0;1;1
22;246.989655482732;Dedak atau Bekatul;4;31262.88120565645;4864.848366659682;27.598736793194238;93.88808044184412;29.25512508427172;Rain;12;Hujan;2.5911924201327037;1.6563882910774836;8.949310156240154;761.6902725800134;8814.971649054192;1;2;1;0;0;1;0;0;1;2;2;0
76;246.7953795210508;Kotoran Ternak (Fermentasi);6;31626.386795543207;5523.482293534701;28.353848275789442;75.8198068736772;29.681008276808413;Clouds;10;Pancaroba;2.149783300395901;1.3271600010189708;8.704122880271687;803.9407120464879;5748.643114361707;1;1;1;1;1;0;0;0;0;3;1;2
55;309.6139142328036;Kotoran Ternak (Fermentasi);8;30734.810781324824;6497.81574637335;30.859959198146942;95.0;32.58470088087047;Rain;2;Hujan;2.9316961238239596;1.7247416827235291;10.032868554518215;952.3370817112941;9025.0;2;2;0;0;0;1;0;0;1;3;2;0
60;158.2208208439767;Ampas atau Limbah Organik Basah;5;26898.338781506773;4850.10041246838;26.68796942098646;85.65776122791749;27.970321443859962;Thunderstorm;2;Hujan;2.2860317123208214;1.2823520228735035;5.928544744193147;712.2477118155083;7337.252058578925;1;2;0;0;0;1;0;0;1;0;3;0
66;75.82827525783135;Campuran Media (Kombinasi Kering & Basah);6;22775.15501075595;4365.516802243051;28.55133844824874;65.0;30.900231013504623;Clouds;8;Kemarau;1.855836999136168;2.348892565255884;2.655857111402161;815.1789271864467;4225.0;1;0;1;0;0;0;0;1;0;1;1;1
71;132.35097596730282;Kotoran Ternak (Fermentasi);8;25248.07677232872;4458.2803445611635;24.8451859790645;65.0;26.02659768542356;Clouds;8;Kemarau;1.6149370886391925;1.1814117063590608;5.327026977331817;617.2832663343032;4225.0;0;0;0;0;0;0;0;1;0;3;1;1
94;173.53358342590704;Campuran Media (Kombinasi Kering & Basah);6;20635.48251131267;4685.451756020359;28.151400485177472;69.28414715916908;30.937938744276426;Rain;10;Pancaroba;1.9504457739517398;2.786538259098954;6.164296640136163;792.5013492768504;4800.293047573397;1;0;1;0;0;1;0;0;0;1;2;2
43;107.60537609723178;Campuran Media (Kombinasi Kering & Basah);7;23733.066630607616;3668.5870318850043;29.20367252893087;74.98470655661366;32.73919758880601;Rain;9;Kemarau;2.189828814957321;3.5355250598751375;3.6846521953919185;852.8544891770315;5622.706217381459;2;0;1;1;1;1;0;1;0;1;2;1
30;192.93923952031426;Kotoran Ternak (Fermentasi);8;23792.464046689103;4803.640936143251;29.612504407661817;73.6470382199834;31.267624248943108;Clear;6;Kemarau;2.1808732439004967;1.6551198412812909;6.515465117850484;876.9004172937905;5423.886238575696;2;0;1;1;1;0;1;1;0;3;0;1
20;84.97648989153015;Kotoran Ternak (Fermentasi);8;22589.95709345528;4397.719239650719;24.0;91.55862687404178;26.85732569692364;Rain;2;Hujan;2.1974070449770022;2.8573256969236382;3.540687078813756;576.0;8382.982155060005;0;2;0;0;0;1;0;0;1;3;2;0
8;122.23682963951141;Ampas atau Limbah Organik Basah;5;22503.95377187881;4541.270519031421;28.190396041874752;84.63482451943361;30.17722457441333;Rain;3;Hujan;2.3858892221374055;1.9868285325385777;4.336116082155697;794.6984289977477;7163.05352143532;1;1;1;0;0;1;0;0;1;0;2;0
61;84.68782536422871;Campuran Media (Kombinasi Kering & Basah);7;21893.03774247366;4207.583189896788;26.8143246684504;73.23265678955008;29.58094200081394;Clear;4;Kemarau;1.9636842354881945;2.7666173323635412;3.158305361457489;719.0080074250676;5363.022020456035;1;0;0;1;0;0;1;1;0;1;0;1
39;100.28288823842657;Dedak atau Bekatul;4;19785.5421443181;4146.766493741404;28.94631110536093;94.57807268762645;32.16902665375011;Rain;3;Hujan;2.737686315761475;3.2227155483891785;3.4644444977257884;837.8889266083415;8945.01183330595;1;2;1;0;0;1;0;0;1;2;2;0
36;178.20443690154696;Dedak atau Bekatul;5;23731.766322745636;3559.780674167442;26.645505039847166;81.72094260416762;28.172578955285864;Thunderstorm;10;Pancaroba;2.1774957880204093;1.5270739154386987;6.687973698942848;709.9829388285207;6678.312460113658;1;1;0;0;0;1;0;0;0;2;3;2
69;178.21552054778317;Dedak atau Bekatul;4;23315.804013622153;4584.323476142082;32.6507278154239;72.14342222824789;34.31425848095506;Rain;4;Kemarau;2.355535242847724;1.6635306655311624;5.458240366194711;1066.0700268768958;5204.673370803251;2;0;0;1;0;1;0;1;0;2;2;1
7;149.86713245775672;Campuran Media (Kombinasi Kering & Basah);7;21748.032184622403;3790.86836676152;30.872219674407834;70.69799590712987;33.45406239332374;Rain;10;Pancaroba;2.1826040601852994;2.5818427189159046;4.85443333969252;953.0939476248941;4998.206625284552;2;0;0;1;0;1;0;0;0;1;2;2
63;121.96475682510564;Dedak atau Bekatul;5;22279.150496305523;3892.9837569634283;26.543183008888267;88.02870566334322;28.846980596024448;Clouds;12;Hujan;2.336562044457678;2.303797587136181;4.594955954764899;704.5405642433348;7749.053020763514;1;2;0;0;0;0;0;0;1;2;1;0
64;249.89561789825902;Kotoran Ternak (Fermentasi);7;27130.40731864045;4730.89816665954;32.76837753327786;65.0;33.89208383752858;Clear;7;Kemarau;2.129944539663061;1.1237063042507245;7.6261211787027925;1073.766566163429;4225.0;2;0;0;0;0;0;1;1;0;3;0;1
30;174.24952195756916;Kotoran Ternak (Fermentasi);8;23944.115267305184;5808.588017500122;29.622472903825823;73.16788414632042;33.61681679979359;Clear;6;Kemarau;2.1674136655546437;3.9943438959677664;5.882342184033675;877.490900937895;5353.539270449367;2;0;1;1;1;0;1;1;0;3;0;1
83;203.1067022552819;Kotoran Ternak (Fermentasi);8;24742.02843297621;5332.922018889619;28.97331185459796;78.15563021853157;32.92103239792879;Rain;10;Pancaroba;2.264427447514155;3.9477205433308313;7.010130677313287;839.4527998237867;6108.302534855845;1;1;1;1;1;1;0;0;0;3;2;2
69;224.72407203878674;Dedak atau Bekatul;4;23632.02954192359;4313.6275450873045;30.634580159970696;82.76415657636745;34.166298175948754;Rain;4;Kemarau;2.5354451890110945;3.5317180159780577;7.335634138457268;938.4775015776702;6849.9056137974685;2;1;0;0;0;1;0;1;0;2;2;1
41;205.57271241328607;Dedak atau Bekatul;4;26264.27293180178;4924.803280012688;30.436666692089155;78.23183877710909;32.148309788892355;Clear;7;Kemarau;2.381116401568125;1.7116430968032006;6.754113861841409;926.3906793253294;6120.2205984475895;2;1;0;1;0;0;1;1;0;2;0;1
44;145.4992027055277;Kotoran Ternak (Fermentasi);7;26489.908812031317;5499.013484628952;29.350893835889515;84.88428148591274;31.455662324085353;Clouds;3;Hujan;2.4914295342287867;2.1047684881958375;4.957232427709409;861.4749689656571;7205.3412433796675;2;1;1;0;0;0;0;0;1;3;1;0
1;259.82524259505146;Ampas atau Limbah Organik Basah;5;30234.904575178072;6550.22544660176;25.25889814807731;69.21685553661752;26.43211534603217;Rain;7;Kemarau;1.7483415041296029;1.173217197954859;10.286483641204642;638.0119356549434;4790.973090376979;0;0;0;0;0;1;0;1;0;0;2;1
41;175.2511896559648;Dedak atau Bekatul;4;26922.651980938197;4562.936690785356;33.0;67.63633804700058;35.0;Clear;7;Kemarau;2.2319991555510192;2.0;5.310642110786812;1089.0;4574.674224408138;2;0;0;0;0;0;1;1;0;2;0;1
81;205.8614812106944;Kotoran Ternak (Fermentasi);7;24869.164981706235;4456.4149656527825;24.0;86.90623319105856;26.0;Thunderstorm;12;Hujan;2.0857495965854054;2.0;8.577561717112266;576.0;7552.693367458649;0;2;0;0;0;1;0;0;1;3;3;0
90;107.47200065525446;Dedak atau Bekatul;4;22115.934985636817;4508.915488175398;27.311786683628807;82.38273572401162;29.721101325105128;Clouds;5;Kemarau;2.2500197045079715;2.409314641476321;3.935004395727621;745.9336918520438;6786.915145372341;1;1;1;0;0;0;0;1;0;2;1;1
64;222.52888563581115;Kotoran Ternak (Fermentasi);7;24596.65873965217;6092.782102996442;30.305352287046247;65.0;31.906132823073573;Clear;7;Kemarau;1.969847898658006;1.600780536027326;7.342890573521864;918.4143772419792;4225.0;2;0;0;0;0;0;1;1;0;3;0;1
27;234.29694873981222;Ampas atau Limbah Organik Basah;5;28418.7878921106;6310.57260789327;27.373044183073898;84.08959363884424;29.04861821734679;Rain;1;Hujan;2.3017881620128127;1.6755740342728913;8.559404177803854;749.2835478485157;7071.059758345953;1;1;1;0;0;1;0;0;1;0;2;0
58;305.64992500176135;Ampas atau Limbah Organik Basah;4;26237.26980729105;4720.248659615697;24.0;81.88041563656084;26.073061601999875;Thunderstorm;10;Pancaroba;1.9651299752774603;2.073061601999875;12.735413541740057;576.0;6704.402464815957;0;1;0;0;0;1;0;0;0;0;3;2
29;199.4081927101465;Ampas atau Limbah Organik Basah;6;21801.489041805515;3425.408791322422;27.647789552401026;78.6704646086272;31.581282454799332;Clouds;10;Pancaroba;2.175064449488938;3.9334929023983065;7.212446128187098;764.4002671338553;6189.042001737264;1;1;1;1;1;0;0;0;0;0;1;2
41;172.37710103751363;Dedak atau Bekatul;4;29023.42043131353;6383.746645482433;31.046591659919095;72.3501758728441;33.34055507415129;Clear;7;Kemarau;2.2462263668475217;2.293963414232195;5.552206919384684;963.8908536977578;5234.547948831473;2;0;0;1;0;0;1;1;0;2;0;1
49;238.99758026984938;Ampas atau Limbah Organik Basah;5;29122.885590554004;4511.522490786654;31.29299320047226;73.77498088387145;33.503258291254504;Clear;9;Kemarau;2.30863997516396;2.2102650907822436;7.637415147178779;979.2514234448031;5442.747804415598;2;0;0;1;0;0;1;1;0;0;0;1
76;246.46719575037548;Kotoran Ternak (Fermentasi);6;31054.916325372975;5996.624985472578;24.30494561551518;80.87230529685728;27.14772245538848;Clouds;10;Pancaroba;1.9655969820414563;2.8427768398732987;10.14061910070854;590.7303813731506;6540.32976402809;0;1;0;0;0;0;0;0;0;3;1;2
63;116.06877103408556;Dedak atau Bekatul;5;23654.857913194526;4093.747025270711;24.0;85.56779827444254;27.55896485198459;Clouds;12;Hujan;2.053627158586621;3.558964851984591;4.836198793086898;576.0;7321.848101535691;0;2;0;0;0;0;0;0;1;2;1;0
28;251.76042816880772;Ampas atau Limbah Organik Basah;6;26868.832878931626;4240.695581175822;24.0;95.0;26.539908891504552;Thunderstorm;12;Hujan;2.28;2.5399088915045525;10.490017840366988;576.0;9025.0;0;2;0;0;0;1;0;0;1;0;3;0
73;207.72378892396222;Dedak atau Bekatul;4;25173.597537646583;3858.99729442643;28.170345758434085;89.13790984544684;31.943198565264346;Rain;2;Hujan;2.511045740530363;3.7728528068302616;7.373845912479458;793.5683801497253;7945.566971615009;1;2;1;0;0;1;0;0;1;2;2;0
80;133.68434808372336;Ampas atau Limbah Organik Basah;5;24926.66896648394;4187.616037600459;29.013458686331443;73.73863570811673;32.173630674180195;Clear;10;Pancaroba;2.139412860703889;3.160171987848752;4.607666722158276;841.7807849434615;5437.386396094348;2;0;1;1;1;0;1;0;0;0;0;2
99;102.94453249598396;Dedak atau Bekatul;5;23551.045749783563;5693.910789881305;29.016284164517984;68.8740570245091;30.264231592050052;Rain;9;Kemarau;1.9984692101863721;1.2479474275320683;3.547819283554844;841.9447467160571;4743.635731015331;2;0;1;0;0;1;0;1;0;2;2;1
3;246.0889564016238;Dedak atau Bekatul;5;28070.43801289091;4671.77033797021;30.091596491366463;86.5576069841712;33.564949817218555;Thunderstorm;11;Pancaroba;2.6046565826259633;3.4733533258520914;8.177996021986697;905.5041793992184;7492.219326826244;2;2;0;0;0;1;0;0;0;2;3;2
69;192.0000451571879;Dedak atau Bekatul;4;25819.660973292033;5483.464439412498;31.448666356125038;85.63997640817257;34.02723627454046;Rain;4;Kemarau;2.6932630448070385;2.5785699184154254;6.10518878552678;989.0186155788709;7334.2055591923545;2;2;0;0;0;1;0;1;0;2;2;1
4;283.86445940350256;Kotoran Ternak (Fermentasi);8;27705.09032090806;5472.374193265598;29.964442813244123;66.89646200439512;31.487467827595534;Clear;8;Kemarau;2.004515210139056;1.5230250143514112;9.473376867799992;897.8678331081774;4475.13662870548;2;0;1;0;0;0;1;1;0;3;0;1
82;126.88614385806272;Dedak atau Bekatul;4;24705.138768581535;6173.813981750441;26.46306858708242;95.0;30.2331088608134;Thunderstorm;2;Hujan;2.51399151577283;3.7700402737309773;4.794838642409007;700.2939990446284;9025.0;1;2;0;0;0;1;0;0;1;2;3;0
28;250.00121237488645;Ampas atau Limbah Organik Basah;6;24537.586770929018;5376.207269811049;24.0;95.0;26.0;Thunderstorm;12;Hujan;2.28;2.0;10.416717182286936;576.0;9025.0;0;2;0;0;0;1;0;0;1;0;3;0
95;123.03455379905661;Dedak atau Bekatul;5;22012.91828321292;4771.025610858587;30.633078168332094;82.87972687894344;32.77676085876782;Clear;9;Kemarau;2.5388611520526894;2.1436826904357282;4.016395385503486;938.3854780671444;6869.04912752826;2;1;0;0;0;0;1;1;0;2;0;1
35;167.47203038842616;Kotoran Ternak (Fermentasi);8;20015.848179515575;3691.7730869665397;30.738462053980566;82.69942554561132;33.05228920059864;Thunderstorm;11;Pancaroba;2.5420531540197646;2.3138271466180775;5.448289185526733;944.8530494440032;6839.19498557411;2;1;0;0;0;1;0;0;0;3;3;2
95;123.49878964823473;Dedak atau Bekatul;5;22835.319110468205;3629.651681158126;29.537275640221782;72.15453845993588;30.76130705061024;Clear;9;Kemarau;2.1312484911841096;1.2240314103884593;4.1811164696605525;872.4506522464391;5206.277420366366;2;0;1;1;1;0;1;1;0;2;0;1
30;182.59129245278027;Kotoran Ternak (Fermentasi);8;26726.048510519802;5328.197429003215;30.381995095512835;83.71813906618156;34.2318856921377;Clear;6;Kemarau;2.5435240905141896;3.849890596624867;6.009851949444474;923.0656259837659;7008.726808704516;2;1;0;0;0;0;1;1;0;3;0;1
20;81.70959522918768;Kotoran Ternak (Fermentasi);8;20371.840141060915;3493.10899084126;24.240863326083993;95.0;27.36784681423001;Rain;2;Hujan;2.3028820159779793;3.126983488146017;3.3707378375944796;587.6194547938838;9025.0;0;2;0;0;0;1;0;0;1;3;2;0
63;104.70172301363075;Dedak atau Bekatul;5;23778.240534350658;5505.371936956763;24.0;79.73153100809645;26.792036969784217;Clouds;12;Hujan;1.9135567441943149;2.792036969784217;4.362571792234615;576.0;6357.117036895046;0;1;0;1;0;0;0;0;1;2;1;0
42;277.91263504273775;Dedak atau Bekatul;3;28008.10526342071;4735.259168443121;29.609180762123756;79.96072575801917;31.499029594182595;Clear;4;Kemarau;2.3675715828397945;1.8898488320588385;9.386029193966936;876.7035854041195;6393.717663749149;2;1;1;1;1;0;1;1;0;2;0;1
1;332.0347118975255;Ampas atau Limbah Organik Basah;5;29535.057956284396;5909.400366331726;24.489287309066135;80.40323002368785;28.237358745169217;Rain;7;Kemarau;1.9690178006270243;3.748071436103082;13.558365652176555;599.7251929059877;6464.67939824206;0;1;0;0;0;1;0;1;0;0;2;1
11;144.21327079879558;Kotoran Ternak (Fermentasi);8;24466.616858442645;5472.564992276467;27.66721950204042;83.30409673823742;28.922499110862407;Thunderstorm;11;Pancaroba;2.304792729876024;1.2552796088219864;5.212423705539331;765.4750349740858;6939.572533373618;1;1;1;0;0;1;0;0;0;3;3;2
52;157.93154771434118;Dedak atau Bekatul;5;24784.82550325708;5038.258566285535;27.206361338213874;65.35506971565474;28.81141148304567;Clouds;4;Kemarau;1.7780736419682615;1.6050501448317966;5.804949281935456;740.1860972654587;4271.285137538091;1;0;1;0;0;0;0;1;0;2;1;1
79;131.83184805443432;Kotoran Ternak (Fermentasi);7;24511.73500075138;4588.566601023329;30.68130061656364;89.52970719799576;33.130936164593194;Rain;2;Hujan;2.7468878606546294;2.449635548029555;4.2968141964380555;941.3422075239483;8015.568470958854;2;2;0;0;0;1;0;0;1;3;2;0
38;111.2633326468122;Campuran Media (Kombinasi Kering & Basah);6;23240.66130296343;4852.314743018647;24.642897072920253;95.0;26.771420859181625;Rain;12;Hujan;2.341075221927424;2.128523786261372;4.5150264726414;607.2723761465415;9025.0;0;2;0;0;0;1;0;0;1;1;2;0
90;122.57913802311806;Dedak atau Bekatul;4;22881.174078900818;4551.698034944604;30.6870429582599;77.2162985540329;33.10513853495004;Clouds;5;Kemarau;2.3695398708054296;2.418095576690142;3.9944916879038668;941.6946055220886;5962.356762385544;2;1;0;1;0;0;0;1;0;2;1;1
45;252.72197507783886;Campuran Media (Kombinasi Kering & Basah);6;24509.061079643474;4945.292897053582;32.24966449189652;65.0;35.0;Clear;5;Kemarau;2.0962281919732737;2.7503355081034826;7.836421837546284;1040.040859839891;4225.0;2;0;0;0;0;0;1;1;0;1;0;1
75;255.29227265493543;Campuran Media (Kombinasi Kering & Basah);6;24988.14220895151;3975.3338397971474;28.881890548790306;75.49249330233745;29.9143135075397;Clouds;6;Kemarau;2.180365928813395;1.0324229587493932;8.839181501074837;834.1636016723028;5699.116545003465;1;1;1;1;1;0;0;1;0;1;1;1
21;233.1546332580245;Campuran Media (Kombinasi Kering & Basah);6;25059.3544056507;4469.34674225228;29.703052277550004;79.07888556697235;30.96266964232044;Rain;8;Kemarau;2.348884272046174;1.2596173647704347;7.849517654932929;882.2713146028685;6253.470142514308;2;1;1;1;1;1;0;1;0;1;2;1
77;267.74575032911054;Dedak atau Bekatul;4;25871.387547771235;4396.442855556574;33.0;65.0;35.0;Clouds;4;Kemarau;2.145;2.0;8.113507585730622;1089.0;4225.0;2;0;0;0;0;0;0;1;0;2;1;1
78;77.78519217004904;Ampas atau Limbah Organik Basah;7;21888.85960294727;3931.085894597377;30.69700799879093;73.08949134579643;34.028976636961346;Rain;6;Kemarau;2.2436287004694737;3.331968638170416;2.533966573325739;942.3063000778343;5342.073745187252;2;0;0;1;0;1;0;1;0;0;2;1
41;200.23883734951193;Dedak atau Bekatul;4;29494.837186580422;5793.381496712311;32.09170299769861;66.63166708544829;35.0;Clear;7;Kemarau;2.1383236703477366;2.9082970023013885;6.239582778261148;1029.877401292498;4439.779058586012;2;0;0;0;0;0;1;1;0;2;0;1
58;257.8547610934759;Ampas atau Limbah Organik Basah;4;26621.696588934414;5382.68243698786;24.606877151803104;78.81624927036748;27.720241763481244;Thunderstorm;10;Pancaroba;1.9394217633618236;3.11336461167814;10.4789713665304;605.4984031639297;6212.001149048702;0;1;0;1;0;1;0;0;0;0;3;2
35;187.7191283055458;Kotoran Ternak (Fermentasi);8;23983.338882349264;5017.276016544013;26.092321874129457;87.24503379184392;27.44200868423997;Thunderstorm;11;Pancaroba;2.276425503616093;1.3496868101105122;7.194420228721361;680.8092607831745;7611.695921339988;1;2;0;0;0;1;0;0;0;3;3;2
100;282.3634491158698;Ampas atau Limbah Organik Basah;5;31636.487507082602;6680.495902502178;26.06675150460197;89.9844986661496;27.63677040785761;Rain;1;Hujan;2.345603565996709;1.5700189032556402;10.832322127520177;679.4755340026691;8097.21000019828;1;2;0;0;0;1;0;0;1;0;2;0
48;106.91285054828245;Campuran Media (Kombinasi Kering & Basah);6;20574.129245405118;3178.9311666244735;26.89721705572743;82.28240711999501;27.98312600213968;Clouds;5;Kemarau;2.213167764174238;1.0859089464122498;3.9748666312493723;723.4602853429146;6770.3945214606065;1;1;0;0;0;0;0;1;0;1;1;1
73;190.96185195887966;Dedak atau Bekatul;4;29333.453349791183;5083.71048390315;24.334565470344888;92.43001011374052;26.83985447594099;Rain;2;Hujan;2.249244132537459;2.505289005596101;7.847349984185816;592.1710766305017;8543.306769626175;0;2;0;0;0;1;0;0;1;2;2;0
46;103.0021431154671;Kotoran Ternak (Fermentasi);8;19990.487135679192;3949.09587859396;25.827504078686268;87.28155425247013;29.17583414943466;Thunderstorm;3;Hujan;2.254264698449749;3.3483300707483927;3.9880796379572723;667.0599669345557;7618.069712726887;0;2;0;0;0;1;0;0;1;3;3;0
51;280.99795811666604;Dedak atau Bekatul;4;29042.328810171155;4948.992303513356;30.694770421729867;88.36195952701183;34.36454363208871;Rain;2;Hujan;2.7122500616958147;3.6697732103588443;9.154587385926108;942.1689312427027;7807.835891453277;2;2;0;0;0;1;0;0;1;2;2;0
20;83.08740576501239;Kotoran Ternak (Fermentasi);8;19463.303171970045;4718.5683249851245;24.0;87.06783197917025;26.911714945750624;Rain;2;Hujan;2.089627967500086;2.9117149457506244;3.4619752402088495;576.0;7580.807365553022;0;2;0;0;0;1;0;0;1;3;2;0
31;104.03487122188005;Campuran Media (Kombinasi Kering & Basah);7;22887.092842622067;4282.678105276912;26.563745037499253;80.8833219664266;29.785652468034293;Clouds;12;Hujan;2.1485639425021192;3.2219074305350404;3.9164233459934623;705.6325504172662;6542.111772324629;1;1;0;0;0;0;0;0;1;1;1;0
90;120.82110060948283;Dedak atau Bekatul;4;20959.379983772436;4627.688842469709;30.470826794287966;82.43776643980281;33.74373617940525;Clouds;5;Kemarau;2.511946902495197;3.2729093851172877;3.9651402118216184;928.4712855274975;6795.985335583479;2;1;0;0;0;0;0;1;0;2;1;1
75;302.4662840359776;Campuran Media (Kombinasi Kering & Basah);6;24025.099144623546;4077.9745410285786;32.949380851352714;65.0;35.0;Clouds;6;Kemarau;2.141709755337926;2.050619148647286;9.179725877111892;1085.6616984874888;4225.0;2;0;0;0;0;0;0;1;0;1;1;1
71;133.88231678870486;Kotoran Ternak (Fermentasi);8;26815.411751270058;5025.693640939047;24.88059132626585;65.0;26.43853775906228;Clouds;8;Kemarau;1.6172384362072802;1.557946432796431;5.380994166620488;619.0438247446555;4225.0;0;0;0;0;0;0;0;1;0;3;1;1
21;250.20248138846028;Campuran Media (Kombinasi Kering & Basah);6;23307.5558778382;4581.66190158585;29.51504769013732;74.27942488106125;32.54182314659828;Rain;8;Kemarau;2.192360767760495;3.026775456460964;8.477115944897063;871.1380401510803;5517.432960661221;2;0;1;1;1;1;0;1;0;1;2;1
26;244.94575409756095;Ampas atau Limbah Organik Basah;5;31741.741649067044;5416.78197844354;30.177103038987443;78.65308514641114;31.450061104115512;Clouds;5;Kemarau;2.3735222547975017;1.2729580651280692;8.11694064142281;910.6575478256652;6186.307803048601;2;1;0;1;0;0;0;1;0;0;1;1
27;213.4905782929684;Ampas atau Limbah Organik Basah;5;26508.689873752613;5358.659335168108;25.12136873667123;81.77487681550949;27.9177435227266;Rain;1;Hujan;2.0542968338782805;2.7963747860553703;8.498365695389952;631.0831672038026;6687.130478191751;0;1;0;0;0;1;0;0;1;0;2;0
9;160.07317448312;Kotoran Ternak (Fermentasi);8;26484.240381489024;4488.942023731919;28.18561392944702;65.0;30.79701679612003;Clear;7;Kemarau;1.8320649054140563;2.6114028666730107;5.679250942832328;794.4288325798378;4225.0;1;0;1;0;0;0;1;1;0;3;0;1
25;234.92211904503625;Dedak atau Bekatul;5;31718.19296826141;4792.9716287461315;28.946651845389326;83.77871148204618;32.639041974063254;Thunderstorm;12;Hujan;2.4251131933261116;3.692390128673928;8.115692284544993;837.9086530581812;7018.872497591936;1;1;1;0;0;1;0;0;1;2;3;0
37;211.4622892133265;Ampas atau Limbah Organik Basah;5;29120.68755322883;7255.680050413645;24.0;80.74190970414594;26.0;Rain;12;Hujan;1.9378058328995025;2.0;8.810928717221937;576.0;6519.255982672456;0;1;0;0;0;1;0;0;1;0;2;0
26;232.99454189518582;Ampas atau Limbah Organik Basah;5;30455.096302409398;6527.708656364678;27.00802118831266;65.65800711612827;29.710781828791887;Clouds;5;Kemarau;1.7732928473747758;2.7027606404792266;8.626864599617942;729.4332085083456;4310.9738984615515;1;0;1;0;0;0;0;1;0;0;1;1
55;269.2397402200378;Kotoran Ternak (Fermentasi);8;28876.56398978762;6049.142874336527;30.08810739684488;95.0;31.476178307077014;Rain;2;Hujan;2.8583702027002635;1.388070910232134;8.948377399379762;905.2942067240715;9025.0;2;2;0;0;0;1;0;0;1;3;2;0
54;262.78818235900593;Ampas atau Limbah Organik Basah;6;29835.162329083672;6733.028541682747;28.61895038564976;75.37893894457164;30.681811236469986;Thunderstorm;12;Hujan;2.1572661137776183;2.0628608508202255;9.182313775238043;819.0443211762826;5681.98443640946;1;1;1;1;1;1;0;0;1;0;3;0
84;85.21372611476089;Kotoran Ternak (Fermentasi);7;19985.089305962232;4505.905020467082;31.424243981659544;76.95128132103456;34.30342134547897;Clear;4;Kemarau;2.4181358389335106;2.879177363819423;2.711719211590104;987.4831098188661;5921.499696949002;2;1;0;1;0;0;1;1;0;3;0;1
55;316.8948022442407;Kotoran Ternak (Fermentasi);8;27083.01788084428;4594.886997861764;27.569842319934185;91.35514185672766;30.084567945197787;Rain;2;Hujan;2.518646856105201;2.514725625263601;11.494255156298522;760.096205546034;8345.761943662834;1;2;1;0;0;1;0;0;1;3;2;0
23;192.39247901654096;Dedak atau Bekatul;4;29656.39955202194;6707.681130932169;31.920440117796872;68.76114959977636;33.02132688420473;Rain;6;Kemarau;2.1948861582305335;1.1008867664078608;6.027250197884169;1018.914497313856;4728.095694282824;2;0;0;0;0;1;0;1;0;2;2;1
100;280.0017990206922;Ampas atau Limbah Organik Basah;5;30864.957489065364;5141.7467294010585;27.10857296518146;88.92072347339356;28.934552993069794;Rain;1;Hujan;2.4105139203952133;1.8259800278883347;10.328902203016348;734.874728208567;7906.895063031725;1;2;1;0;0;1;0;0;1;0;2;0
4;266.98268570706017;Kotoran Ternak (Fermentasi);8;29667.062557002668;5588.029600314726;25.858635176187683;65.0;28.93700960631304;Clear;8;Kemarau;1.6808112864521993;3.0783744301253577;10.324701357514616;668.669013175171;4225.0;0;0;0;0;0;0;1;1;0;3;0;1
53;105.7630961527429;Campuran Media (Kombinasi Kering & Basah);6;20355.61440467222;3840.388395140947;27.142169471903202;65.0;29.72007470079651;Clear;9;Kemarau;1.764241015673708;2.5779052288933073;3.8966338435925634;736.6973636415141;4225.0;1;0;1;0;0;0;1;1;0;1;0;1
